person_slug,person_name,rank,title,year,review_url,nyt_id,imdb_id
simon-rich,Simon Rich,10,Thelma,2024,https://www.nytimes.com/2024/06/20/movies/thelma-review-june-squibb-action.html,zslmvghekj,tt23778968
molly-ringwald,Molly Ringwald,1,Brokeback Mountain,2005,https://www.nytimes.com/2005/12/09/movies/riding-the-high-country-finding-and-losing-love.html,riii25wj1z,tt0388795
molly-ringwald,Molly Ringwald,2,Call Me by Your Name,2017,https://www.nytimes.com/2017/11/22/movies/call-me-by-your-name-review-armie-hammer.html,fczzolmsc8,tt5726616
molly-ringwald,Molly Ringwald,3,Eighth Grade,2018,https://www.nytimes.com/2018/07/11/movies/eighth-grade-review-bo-burnham.html,qt03g30w8z,tt7014006
molly-ringwald,Molly Ringwald,4,Get Out,2017,https://www.nytimes.com/2017/02/23/movies/get-out-review-jordan-peele.html,g6672bzd9f,tt5052448
molly-ringwald,Molly Ringwald,5,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
molly-ringwald,Molly Ringwald,6,La La Land,2016,https://www.nytimes.com/2016/12/08/movies/la-la-land-review-ryan-gosling-emma-stone.html,snqt8rdm42,tt3783958
molly-ringwald,Molly Ringwald,7,Lost in Translation,2003,https://www.nytimes.com/2003/09/12/movies/film-review-an-american-in-japan-making-a-connection.html,wpqdt02atj,tt0335266
molly-ringwald,Molly Ringwald,8,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
molly-ringwald,Molly Ringwald,9,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
molly-ringwald,Molly Ringwald,10,The Zone of Interest,2023,https://www.nytimes.com/2023/12/14/movies/the-zone-of-interest-review.html,r0vhfqcw49,tt7160372
phoebe-robinson,Phoebe Robinson,1,Bridesmaids,2011,https://www.nytimes.com/2011/05/13/movies/bridesmaids-with-kristen-wiig-maya-rudolph-review.html,rnq9ud5fm2,tt1478338
phoebe-robinson,Phoebe Robinson,2,Brokeback Mountain,2005,https://www.nytimes.com/2005/12/09/movies/riding-the-high-country-finding-and-losing-love.html,riii25wj1z,tt0388795
phoebe-robinson,Phoebe Robinson,3,Children of Men,2006,https://www.nytimes.com/2006/12/25/movies/25chil.html,wserm1vbyd,tt0206634
phoebe-robinson,Phoebe Robinson,4,Get Out,2017,https://www.nytimes.com/2017/02/23/movies/get-out-review-jordan-peele.html,g6672bzd9f,tt5052448
phoebe-robinson,Phoebe Robinson,5,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
phoebe-robinson,Phoebe Robinson,6,Kill Bill: Vol. 1,2003,https://www.nytimes.com/2003/10/10/movies/film-review-blood-bath-beyond.html,0tvp1pxzd9,tt0266697
phoebe-robinson,Phoebe Robinson,7,Lost in Translation,2003,https://www.nytimes.com/2003/09/12/movies/film-review-an-american-in-japan-making-a-connection.html,wpqdt02atj,tt0335266
phoebe-robinson,Phoebe Robinson,8,Love & Basketball,2000,https://www.nytimes.com/2000/04/21/movies/film-review-united-and-divided-by-the-basketball-hoop.html,ll5h7caeix,tt0199725
phoebe-robinson,Phoebe Robinson,9,The Dark Knight,2008,https://www.nytimes.com/2008/07/18/movies/18knig.html,ovjvzklwqa,tt0468569
phoebe-robinson,Phoebe Robinson,10,WALL·E,2008,https://www.nytimes.com/2008/06/27/movies/27wall.html,i3s2vnjrx2,tt0910970
eric-roth,Eric Roth,1,A Separation,2011,https://www.nytimes.com/2011/12/30/movies/a-separation-directed-by-asghar-farhadi-review.html,pisw6790f4,tt1832382
eric-roth,Eric Roth,2,City of God,2003,https://www.nytimes.com/2003/01/17/movies/film-review-boys-soldiering-in-an-army-of-crime.html,gz7w8418tp,tt0317248
eric-roth,Eric Roth,3,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
eric-roth,Eric Roth,4,Munich,2005,https://www.nytimes.com/2005/12/23/movies/an-action-film-about-the-need-to-talk.html,a3cg6kb4kh,tt0408306
eric-roth,Eric Roth,5,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
eric-roth,Eric Roth,6,Superbad,2007,https://www.nytimes.com/2007/08/17/movies/17supe.html,xyljoou0y9,tt0829482
eric-roth,Eric Roth,7,The Act of Killing,2013,https://www.nytimes.com/2013/07/19/movies/act-of-killing-re-enacts-indonesian-massacres.html,ww6jrt06ai,tt2375605
eric-roth,Eric Roth,8,The Great Beauty,2013,https://www.nytimes.com/2013/11/15/movies/the-great-beauty-starring-toni-servillo.html,tgjf0l42sd,tt2358891
eric-roth,Eric Roth,9,The Social Network,2010,https://www.nytimes.com/2010/09/24/movies/24nyffsocial.html,l4ug56nz0f,tt1285016
eric-roth,Eric Roth,10,The Wolf of Wall Street,2013,https://www.nytimes.com/2013/12/25/movies/dicaprio-stars-in-scorseses-the-wolf-of-wall-street.html,e8w0yo8r03,tt0993846
geoffrey-rush,Geoffrey Rush,1,Across the Universe,2007,https://www.nytimes.com/2007/09/14/movies/14univ.html,w56tnvwf92,tt0445922
geoffrey-rush,Geoffrey Rush,2,Close,2023,https://www.nytimes.com/2023/01/26/movies/close-review-lukas-dhont.html,oz1vy5bxep,tt9660502
geoffrey-rush,Geoffrey Rush,3,First Cow,2020,https://www.nytimes.com/2020/03/03/movies/first-cow-review.html,7vj4y6apv6,tt9231040
geoffrey-rush,Geoffrey Rush,4,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
geoffrey-rush,Geoffrey Rush,5,Nitram,2022,https://www.nytimes.com/2022/03/30/movies/nitram-review-slouching-toward-infamy.html,8d34bf6500,tt13694628
geoffrey-rush,Geoffrey Rush,6,On Body and Soul,2018,,05ymljhhn7,tt5607714
geoffrey-rush,Geoffrey Rush,7,Roma,2018,https://www.nytimes.com/2018/11/20/movies/roma-review.html,sytbcvl6i1,tt6155172
geoffrey-rush,Geoffrey Rush,8,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
geoffrey-rush,Geoffrey Rush,9,There Will Be Blood,2007,https://www.nytimes.com/2007/12/26/movies/26bloo.html,k8ql8qrivp,tt0469494
geoffrey-rush,Geoffrey Rush,10,Victoria,2015,https://www.nytimes.com/2015/10/09/movies/review-victoria-a-nonstop-flight-through-the-streets-of-berlin.html,2e79183f50,tt4226388
taylor-russell,Taylor Russell,1,45 Years,2015,https://www.nytimes.com/2015/12/23/movies/review-in-45-years-a-dead-flame-threatens-a-marriage.html,2ahazjt659,tt3544082
taylor-russell,Taylor Russell,2,Holy Motors,2012,https://www.nytimes.com/2012/10/17/movies/holy-motors-from-the-french-filmmaker-leos-carax.html,x6kb2pm2bn,tt2076220
taylor-russell,Taylor Russell,3,In the Mood for Love,2001,https://www.nytimes.com/2000/09/30/movies/film-festival-review-just-next-door-neighbors-till-love-breaches-walls.html,twijmf0sa4,tt0118694
taylor-russell,Taylor Russell,4,Incendies,2011,https://www.nytimes.com/2011/04/22/movies/incendies-based-on-wajdi-mouawad-play-review.html,4kflbz7z8j,tt1255953
taylor-russell,Taylor Russell,5,Memoria,2021,https://www.nytimes.com/2021/12/23/movies/memoria-review.html,c22ebf9ebb,tt8399288
taylor-russell,Taylor Russell,6,Ponyo,2009,https://www.nytimes.com/2009/08/14/movies/14ponyo.html,65t054v23g,tt0876563
taylor-russell,Taylor Russell,7,Shoplifters,2018,https://www.nytimes.com/2018/11/22/movies/shoplifters-review.html,ex0viis2sb,tt8075192
taylor-russell,Taylor Russell,8,Talk to Her,2002,https://www.nytimes.com/2002/10/12/movies/film-festival-review-a-time-when-loyalty-overrides-love.html,042q36fk7v,tt0287467
taylor-russell,Taylor Russell,9,The Eight Mountains,2023,https://www.nytimes.com/2023/04/27/movies/the-eight-mountains-review-italy.html,c6f9e58c0b,tt14641542
taylor-russell,Taylor Russell,10,Under the Skin,2014,https://www.nytimes.com/2014/04/04/movies/scarlett-johansson-as-a-deadly-alien-in-under-the-skin.html,1tcoya9ybc,tt1441395
benny-safdie,Benny Safdie,1,A Prophet,2010,https://www.nytimes.com/2010/02/26/movies/26prophet.html,nqzk9vt0e0,tt1235166
benny-safdie,Benny Safdie,2,American Gangster,2007,https://www.nytimes.com/2007/11/02/movies/02gang.html,yp968napjd,tt0765429
benny-safdie,Benny Safdie,3,Dunkirk,2017,https://www.nytimes.com/2017/07/20/movies/dunkirk-review-christopher-nolan.html,y60fjwz9fb,tt5013056
benny-safdie,Benny Safdie,4,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
benny-safdie,Benny Safdie,5,"O Brother, Where Art Thou?",2000,https://www.nytimes.com/2000/12/22/movies/film-review-hail-ulysses-escaped-convict.html,4jy3kktrkk,tt0190590
benny-safdie,Benny Safdie,6,Punch-Drunk Love,2002,https://www.nytimes.com/2002/10/05/movies/film-festival-review-love-and-the-single-misfit-in-a-topsy-turvy-world.html,kywznv0o84,tt0272338
benny-safdie,Benny Safdie,7,Senna,2011,https://www.nytimes.com/2011/08/12/movies/senna-documentary-on-racecar-driver-review.html,38p9uh9tvk,tt1424432
benny-safdie,Benny Safdie,8,Team America: World Police,2004,https://www.nytimes.com/2004/10/15/movies/moral-guidance-from-class-clowns.html,2imovnapsu,tt0372588
benny-safdie,Benny Safdie,9,The Royal Tenenbaums,2002,https://www.nytimes.com/2001/12/14/movies/film-review-please-do-not-feed-or-annoy-the-woebegone-prodigies.html,mekvvwdru8,tt0265666
benny-safdie,Benny Safdie,10,The Wolf of Wall Street,2013,https://www.nytimes.com/2013/12/25/movies/dicaprio-stars-in-scorseses-the-wolf-of-wall-street.html,e8w0yo8r03,tt0993846
josh-safdie,Josh Safdie,1,A Serious Man,2009,https://www.nytimes.com/2009/10/02/movies/02serious.html,s9ylds2993,tt1019452
josh-safdie,Josh Safdie,2,Behind the Candelabra,2013,https://www.nytimes.com/2013/05/25/arts/television/behind-the-candelabra-starring-michael-douglas-on-hbo.html,tm8jlsa6t4,tt1291580
josh-safdie,Josh Safdie,3,Frownland,2008,https://www.nytimes.com/2008/03/07/movies/07frow.html,7f70068533,tt0970935
josh-safdie,Josh Safdie,4,Little Otik,2001,https://www.nytimes.com/2001/12/19/movies/film-review-demand-feeding-becomes-another-extreme-sport.html,f604c3dbed,tt0228687
josh-safdie,Josh Safdie,5,Memories of Murder,2005,https://www.nytimes.com/2005/07/15/movies/unprepared-and-illequipped-for-a-serial-killer-at-large.html,fb936e9424,tt0353969
josh-safdie,Josh Safdie,6,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
josh-safdie,Josh Safdie,7,Snow on tha Bluff,2011,https://www.nytimes.com/2012/04/20/movies/snow-on-tha-bluff-about-the-drug-scene-in-atlanta.html,edc51946dd,tt1719634
josh-safdie,Josh Safdie,8,The Departed,2006,https://www.nytimes.com/2006/10/06/movies/06depa.html,xbmxgm1m0f,tt0407887
josh-safdie,Josh Safdie,9,There Will Be Blood,2007,https://www.nytimes.com/2007/12/26/movies/26bloo.html,k8ql8qrivp,tt0469494
josh-safdie,Josh Safdie,10,Unfaithful,2002,https://www.nytimes.com/2002/05/08/movies/film-review-day-in-town-takes-an-unexpected-tryst.html,8grdjffx16,tt0250797
will-sharpe,Will Sharpe,1,Anatomy of a Fall,2023,https://www.nytimes.com/2023/10/12/movies/anatomy-of-a-fall-review.html,xe5vu0xdpz,tt17009710
will-sharpe,Will Sharpe,2,Holy Motors,2012,https://www.nytimes.com/2012/10/17/movies/holy-motors-from-the-french-filmmaker-leos-carax.html,x6kb2pm2bn,tt2076220
will-sharpe,Will Sharpe,3,Leviathan,2014,https://www.nytimes.com/2014/12/25/movies/leviathan-turns-on-a-modern-day-job.html,9zv5tjreea,tt2802154
will-sharpe,Will Sharpe,4,Mulholland Drive,2001,https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,eaq20nyqbd,tt0166924
will-sharpe,Will Sharpe,5,Mustang,2015,https://www.nytimes.com/2015/11/20/movies/review-in-mustang-turkish-sisters-and-traditions-clash.html,oxt4unlnic,tt3966404
will-sharpe,Will Sharpe,6,Nobody Knows,2005,https://www.nytimes.com/2005/02/04/movies/abandoned-children-stow-away-at-home.html,4cgcc1h153,tt0408664
will-sharpe,Will Sharpe,7,Nostalgia for the Light,2011,https://www.nytimes.com/2011/03/18/movies/nostalgia-for-the-light-chile-documentary-review.html,cfc2cd29ba,tt1556190
will-sharpe,Will Sharpe,8,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
will-sharpe,Will Sharpe,9,The Master,2012,https://www.nytimes.com/2012/09/14/movies/review-the-master-from-paul-thomas-anderson.html,q8g1271dbz,tt1560747
will-sharpe,Will Sharpe,10,The Taste of Tea,2007,https://www.nytimes.com/2007/02/22/movies/23tast.html,c34f1aebb5,tt0413893
ali-siddiq,Ali Siddiq,1,A Man Called Otto,2022,https://www.nytimes.com/2022/12/29/movies/a-man-called-otto-review.html,z1s8uo9pvi,tt7405458
ali-siddiq,Ali Siddiq,2,Bad Boys II,2003,https://www.nytimes.com/2003/07/18/movies/film-review-hot-cars-burning-rubber-and-guys-good-and-bad.html,1j6k3eryfa,tt0172156
ali-siddiq,Ali Siddiq,3,Cast Away,2000,https://www.nytimes.com/2000/12/22/movies/film-review-ultimate-survivor-man-against-nature.html,qk4oh592ho,tt0162222
ali-siddiq,Ali Siddiq,4,Iron Man,2008,https://www.nytimes.com/2008/05/02/movies/02iron.html,yqlsjm1js0,tt0371746
ali-siddiq,Ali Siddiq,5,Road to Perdition,2002,https://www.nytimes.com/2002/07/12/movies/film-review-a-hell-for-fathers-and-sons.html,vmhr1unfir,tt0257044
ali-siddiq,Ali Siddiq,6,Talk to Me,2023,https://www.nytimes.com/2023/07/27/movies/talk-to-me-review.html,t8dtwnoagl,tt10638522
ali-siddiq,Ali Siddiq,7,The Equalizer,2014,https://www.nytimes.com/2014/09/26/movies/denzel-washington-exacts-vengeance-in-the-equalizer.html,0je25sllwy,tt0455944
ali-siddiq,Ali Siddiq,8,The Pursuit of Happyness,2006,https://www.nytimes.com/2006/12/15/movies/15happ.html,k7i06cej3w,tt0454921
ali-siddiq,Ali Siddiq,9,The Six Triple Eight,2024,https://www.nytimes.com/2024/12/19/movies/the-six-triple-eight-review.html,0497ll78l4,tt24458622
gabourey-sidibe,Gabourey Sidibe,1,Identity,2003,https://www.nytimes.com/2003/04/25/movies/film-review-when-all-or-nothing-is-what-it-seems.html,92i0fh89yk,tt0309698
gabourey-sidibe,Gabourey Sidibe,2,Pariah,2011,https://www.nytimes.com/2011/12/28/movies/pariah-with-adepero-oduye-as-a-young-lesbian-review.html,x3pma6ng2t,tt1233334
gabourey-sidibe,Gabourey Sidibe,3,Seven Psychopaths,2012,https://www.nytimes.com/2012/10/12/movies/seven-psychopaths-written-by-martin-mcdonagh.html,o5g2r087uv,tt1931533
gabourey-sidibe,Gabourey Sidibe,4,Sinners,2025,https://www.nytimes.com/2025/04/17/movies/sinners-review-ryan-coogler.html,6a1d5914de,tt31193180
gabourey-sidibe,Gabourey Sidibe,5,The Color Purple,2023,https://www.nytimes.com/2023/12/19/movies/the-color-purple-review.html,db7fgc8d7j,tt1200263
curtis-sittenfeld,Curtis Sittenfeld,1,Barbie,2023,https://www.nytimes.com/2023/07/18/movies/barbie-movie-review.html,y5t0mjme6v,tt1517268
curtis-sittenfeld,Curtis Sittenfeld,2,Booksmart,2019,https://www.nytimes.com/2019/05/22/movies/booksmart-review.html,fxi37xywc1,tt1489887
curtis-sittenfeld,Curtis Sittenfeld,3,Brokeback Mountain,2005,https://www.nytimes.com/2005/12/09/movies/riding-the-high-country-finding-and-losing-love.html,riii25wj1z,tt0388795
curtis-sittenfeld,Curtis Sittenfeld,4,Eternal Sunshine of the Spotless Mind,2004,https://www.nytimes.com/2004/03/19/movies/film-review-washing-that-girl-out-of-his-head.html,hn59fguprk,tt0338013
curtis-sittenfeld,Curtis Sittenfeld,5,Ex Machina,2015,https://www.nytimes.com/2015/04/10/movies/review-in-ex-machina-a-mogul-fashions-the-droid-of-his-dreams.html,m457h56ont,tt0470752
curtis-sittenfeld,Curtis Sittenfeld,6,Frozen,2013,https://www.nytimes.com/2013/11/27/movies/disneys-frozen-a-makeover-of-the-snow-queen.html,wk78ca1bc4,tt2294629
curtis-sittenfeld,Curtis Sittenfeld,7,Interstellar,2014,https://www.nytimes.com/2014/11/05/movies/interstellar-christopher-nolans-search-for-a-new-planet.html,rj4lrgf7ym,tt0816692
curtis-sittenfeld,Curtis Sittenfeld,8,Palm Springs,2020,https://www.nytimes.com/2020/07/09/movies/palm-springs-review.html,5vqtrhhgql,tt9484998
curtis-sittenfeld,Curtis Sittenfeld,9,Past Lives,2023,https://www.nytimes.com/2023/06/01/movies/past-lives-review.html,yeeo62p41d,tt13238346
curtis-sittenfeld,Curtis Sittenfeld,10,The Big Sick,2017,https://www.nytimes.com/2017/06/22/movies/the-big-sick-review-kumail-nanjiani.html,i75g7bf5uz,tt5462602
justice-smith,Justice Smith,1,13th,2016,https://www.nytimes.com/2016/09/30/movies/13th-review-ava-duvernay.html,76o51xi2m7,tt5895028
justice-smith,Justice Smith,2,Everything Everywhere All at Once,2022,https://www.nytimes.com/2022/03/24/movies/everything-everywhere-all-at-once-review.html,c3amhhmylr,tt6710474
justice-smith,Justice Smith,3,Force Majeure,2014,https://www.nytimes.com/2014/10/24/movies/force-majeure-a-dark-swedish-comedy.html,4os51o93lq,tt2121382
justice-smith,Justice Smith,4,Moonlight,2016,https://www.nytimes.com/2016/10/21/movies/moonlight-review.html,cihf2ofyv8,tt4975722
justice-smith,Justice Smith,5,Oldboy,2005,https://www.nytimes.com/2005/03/25/movies/the-violence-and-the-seafood-is-more-than-raw.html,k8cvttya6s,tt0364569
justice-smith,Justice Smith,6,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
justice-smith,Justice Smith,7,Poor Things,2023,https://www.nytimes.com/2023/12/07/movies/poor-things-review.html,81kmql69r4,tt14230458
justice-smith,Justice Smith,8,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
justice-smith,Justice Smith,9,Tangerine,2015,https://www.nytimes.com/2015/07/10/movies/review-tangerine-a-madcap-buddy-picture-about-transgender-prostitutes.html,a253lijcv5,tt3824458
justice-smith,Justice Smith,10,The Piano Teacher,2001,https://www.nytimes.com/2002/03/29/movies/film-review-kinky-and-cruel-goings-on-in-the-conservatory.html,f4gai7utdy,tt0254686
celine-song,Celine Song,1,Children of Men,2006,https://www.nytimes.com/2006/12/25/movies/25chil.html,wserm1vbyd,tt0206634
celine-song,Celine Song,2,Computer Chess,2013,https://www.nytimes.com/2013/07/17/movies/computer-chess-depicts-programmers-in-1980.html,4ir2hiiy87,tt2007360
celine-song,Celine Song,3,Dogtooth,2009,https://www.nytimes.com/2010/06/25/movies/25dog.html,v1rlnsr58m,tt1379182
celine-song,Celine Song,4,Dogville,2004,https://www.nytimes.com/2003/10/04/movies/film-festival-review-virtue-is-its-own-punishment.html,flmm5eqnbv,tt0276919
celine-song,Celine Song,5,I'm Not There,2007,https://www.nytimes.com/2007/11/21/movies/21ther.html,4lbj2ru735,tt0368794
celine-song,Celine Song,6,Incendies,2011,https://www.nytimes.com/2011/04/22/movies/incendies-based-on-wajdi-mouawad-play-review.html,4kflbz7z8j,tt1255953
celine-song,Celine Song,7,Mad Max: Fury Road,2015,https://www.nytimes.com/2015/05/15/movies/review-mad-max-fury-road-still-angry-after-all-these-years.html,4yhgz8ca8w,tt1392190
celine-song,Celine Song,8,Queer,2024,https://www.nytimes.com/2024/11/27/movies/queer-review-daniel-craig-luca-guadagnino.html,84d3e74a8d,tt24176060
celine-song,Celine Song,9,"Synecdoche, New York",2008,https://www.nytimes.com/2008/10/24/movies/24syne.html,hx0jhmpw1w,tt0383028
celine-song,Celine Song,10,The Act of Killing,2013,https://www.nytimes.com/2013/07/19/movies/act-of-killing-re-enacts-indonesian-massacres.html,ww6jrt06ai,tt2375605
cailee-spaeny,Cailee Spaeny,1,All the Beauty and the Bloodshed,2022,https://www.nytimes.com/2022/11/22/movies/all-the-beauty-and-the-bloodshed-review-nan-goldin.html,tbpw28ldde,tt21374850
cailee-spaeny,Cailee Spaeny,2,Almost Famous,2000,https://www.nytimes.com/2000/09/13/movies/film-review-with-sympathy-for-the-devil-a-rock-writer-finds-his-way.html,kxd33hy67v,tt0181875
cailee-spaeny,Cailee Spaeny,3,Anatomy of a Fall,2023,https://www.nytimes.com/2023/10/12/movies/anatomy-of-a-fall-review.html,xe5vu0xdpz,tt17009710
cailee-spaeny,Cailee Spaeny,4,Ex Machina,2015,https://www.nytimes.com/2015/04/10/movies/review-in-ex-machina-a-mogul-fashions-the-droid-of-his-dreams.html,m457h56ont,tt0470752
cailee-spaeny,Cailee Spaeny,5,La Chimera,2023,https://www.nytimes.com/2024/03/28/movies/la-chimera-review-alice-rohrwacher.html,61b049c37e,tt14561712
cailee-spaeny,Cailee Spaeny,6,Lost in Translation,2003,https://www.nytimes.com/2003/09/12/movies/film-review-an-american-in-japan-making-a-connection.html,wpqdt02atj,tt0335266
cailee-spaeny,Cailee Spaeny,7,Moonlight,2016,https://www.nytimes.com/2016/10/21/movies/moonlight-review.html,cihf2ofyv8,tt4975722
cailee-spaeny,Cailee Spaeny,8,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
cailee-spaeny,Cailee Spaeny,9,Phantom Thread,2017,https://www.nytimes.com/2017/12/24/movies/phantom-thread-review-daniel-day-lewis.html,8sbk4yhene,tt5776858
cailee-spaeny,Cailee Spaeny,10,Spirited Away,2002,https://www.nytimes.com/2002/09/20/movies/film-review-conjuring-up-atmosphere-only-anime-can-deliver.html,jqu3xvgx7s,tt0245429
nicholas-sparks,Nicholas Sparks,1,Avatar,2009,https://www.nytimes.com/2009/12/18/movies/18avatar.html,dvrocdac2x,tt0499549
nicholas-sparks,Nicholas Sparks,2,Bohemian Rhapsody,2018,https://www.nytimes.com/2018/10/30/movies/bohemian-rhapsody-review.html,4hhhg2tnql,tt1727824
nicholas-sparks,Nicholas Sparks,3,Gladiator,2000,https://www.nytimes.com/2000/05/05/movies/film-review-that-cruel-colosseum.html,dl1xb1niq3,tt0172495
nicholas-sparks,Nicholas Sparks,4,Hereditary,2018,https://www.nytimes.com/2018/06/07/movies/hereditary-review-toni-collette.html,gs7exschpj,tt7784604
nicholas-sparks,Nicholas Sparks,5,Inception,2010,https://www.nytimes.com/2010/07/16/movies/16inception.html,zcaoui2n0j,tt1375666
nicholas-sparks,Nicholas Sparks,6,Mad Max: Fury Road,2015,https://www.nytimes.com/2015/05/15/movies/review-mad-max-fury-road-still-angry-after-all-these-years.html,4yhgz8ca8w,tt1392190
nicholas-sparks,Nicholas Sparks,7,Madagascar 3: Europe's Most Wanted,2012,https://www.nytimes.com/2012/06/08/movies/madagascar-3-europes-most-wanted.html,7lo0415jxy,tt1277953
nicholas-sparks,Nicholas Sparks,8,The Dark Knight,2008,https://www.nytimes.com/2008/07/18/movies/18knig.html,ovjvzklwqa,tt0468569
nicholas-sparks,Nicholas Sparks,9,Top Gun: Maverick,2022,https://www.nytimes.com/2022/05/26/movies/top-gun-maverick-review.html,35i336d0r0,tt1745960
nicholas-sparks,Nicholas Sparks,10,Toy Story 3,2010,https://www.nytimes.com/2010/06/18/movies/18toy.html,fxdt8w8ws2,tt0435761
june-squibb,June Squibb,1,Amour,2012,https://www.nytimes.com/2012/12/19/movies/michael-hanekes-amour-with-jean-louis-trintignant.html,cw0ik5bfl7,tt1602620
june-squibb,June Squibb,2,"Crouching Tiger, Hidden Dragon",2000,https://www.nytimes.com/2000/10/09/movies/film-festival-review-action-fans-be-prepared-for-heart-and-feminism.html,061nzpgfe9,tt0190332
june-squibb,June Squibb,3,Lost in Translation,2003,https://www.nytimes.com/2003/09/12/movies/film-review-an-american-in-japan-making-a-connection.html,wpqdt02atj,tt0335266
june-squibb,June Squibb,4,Nebraska,2013,https://www.nytimes.com/2013/11/15/movies/nebraska-directed-by-alexander-payne-stars-bruce-dern.html,p87xes9l9f,tt1821549
june-squibb,June Squibb,5,No Country for Old Men,2007,https://www.nytimes.com/2007/11/09/movies/09coun.html,ha9llvm7f1,tt0477348
june-squibb,June Squibb,6,Once Upon a Time... in Hollywood,2019,https://www.nytimes.com/2019/07/24/movies/once-upon-a-time-in-hollywood-review.html,ys89tfte8i,tt7131622
june-squibb,June Squibb,7,The Grand Budapest Hotel,2014,https://www.nytimes.com/2014/03/07/movies/wes-andersons-grand-budapest-hotel-is-a-complex-caper.html,3lzvrdy9io,tt2278388
june-squibb,June Squibb,8,The Hurt Locker,2009,https://www.nytimes.com/2009/06/26/movies/26hurt.html,bcmgo7iywg,tt0887912
june-squibb,June Squibb,9,There Will Be Blood,2007,https://www.nytimes.com/2007/12/26/movies/26bloo.html,k8ql8qrivp,tt0469494
june-squibb,June Squibb,10,Wicked Little Letters,2024,https://www.nytimes.com/2024/03/28/movies/wicked-little-letters-review.html,zg9xuwd67n,tt20234774
tramell-tillman,Tramell Tillman,1,Anatomy of a Fall,2023,https://www.nytimes.com/2023/10/12/movies/anatomy-of-a-fall-review.html,xe5vu0xdpz,tt17009710
tramell-tillman,Tramell Tillman,2,Best in Show,2000,https://www.nytimes.com/2000/09/27/movies/film-review-dog-owner-eat-dog-owner-kind-of-world.html,87fseoen7a,tt0218839
tramell-tillman,Tramell Tillman,3,Booksmart,2019,https://www.nytimes.com/2019/05/22/movies/booksmart-review.html,fxi37xywc1,tt1489887
tramell-tillman,Tramell Tillman,4,Chicago,2002,https://www.nytimes.com/2002/12/27/movies/film-review-chicago-bare-legs-and-all-makes-it-to-film.html,l228l51lvv,tt0299658
tramell-tillman,Tramell Tillman,5,Dreamgirls,2006,https://www.nytimes.com/2006/12/15/movies/15drea.html,1e4rai5huv,tt0443489
tramell-tillman,Tramell Tillman,6,If Beale Street Could Talk,2018,https://www.nytimes.com/2018/12/12/movies/if-beale-street-could-talk-review.html,55szutkfoz,tt7125860
tramell-tillman,Tramell Tillman,7,Inside Out,2015,https://www.nytimes.com/2015/06/19/movies/review-pixars-inside-out-finds-the-joy-in-sadness-and-vice-versa.html,kdzk8tobip,tt2096673
tramell-tillman,Tramell Tillman,8,Moonlight,2016,https://www.nytimes.com/2016/10/21/movies/moonlight-review.html,cihf2ofyv8,tt4975722
tramell-tillman,Tramell Tillman,9,Parasite,2019,https://www.nytimes.com/2019/10/10/movies/parasite-review.html,6ypgkf80fn,tt6751668
tramell-tillman,Tramell Tillman,10,Whiplash,2014,https://www.nytimes.com/2014/10/10/movies/in-whiplash-a-young-jazz-drummer-vs-his-teacher.html,ino1hp3tkp,tt2582802
joachim-trier,Joachim Trier,1,Aftersun,2022,https://www.nytimes.com/2022/10/20/movies/aftersun-review.html,mwhp6szq1r,tt19770238
